"PID";"Original tittel"
"0EACAD5D-3DEE-46EB-BCD4-54005712EF63";"Sagamore Publishing"
"3997E91B-3FD4-4A42-B983-541AB290B12F";"Universitetet i Innlandet"
"0BC67213-B797-4A67-A591-5435BB922E48";"OLKC. Organizatioal Learning, Knowledge & Capabilities"
"A779D031-A38E-494D-883D-543B7FAB0161";"Ekho verlag"
"8BF70588-2668-40B3-A2B2-545BFAF00D92";"Murdoch University"
"527A5F3E-DF33-4AC2-A977-548A97252F7B";"Ocean Industries Concept Lab"
"4F6860A0-7CAE-4A21-A527-54C5F18A46DD";"American Marketing Association"
"3990D55B-171E-413E-854F-55068F661A6B";"Psychology Press"
"B10A5E49-FE8A-4610-AD98-550F15F0F680";"Society of Dyers and Colourists"
"66A5638B-3196-479D-951F-5520D4930DC8";"Medpharm GmbH Scientific Publishers"
"9028155D-3ECA-45ED-9232-5525C6789C71";"Kindcentrum BBMP"
"5D8C1EC9-6DBC-4D61-AA6D-553BDDEF2692";"Iustel"
"DDA233DD-7096-496C-A955-554B3121BBBB";"Verlag Fassbaender"
"459B6896-E68D-43E2-A365-55523A6F69AF";"Seikyusha"
"5B80C8E6-B0D5-4C5C-9C16-555365C36AEF";"Stockcero"
"D8E730C5-398F-44E9-9349-556DC9847BA6";"Revive"
"CD2D6C4C-877B-430F-BA33-5573DAB56795";"Second Language Writing Interest Section (SLWIS)"
"1653C1BB-74BD-4304-9EA4-558A7568FFC3";"NIAS Press"
"88B8842C-B6BE-47E6-97A4-55ABD62FA8C7";"Tsinghua University Press"
"12033861-D1DF-4CC3-A03C-55CDFF6F9A86";"Ariadna Ediciones"
"F4065B40-FB63-4E84-A5F0-55FDFD8309C9";"Editorial Verbum"
"99D60103-A7F5-4DD4-99B9-5611B87E8C2A";"East-West Books Helsinki"
"BF63B4FF-AB97-4E49-93CF-562466E527C3";"HSRC Press"
"2C9F8ADD-AFA7-45DB-AC52-562B0CA6DF3F";"Gallimard"
"A5A4333A-655E-49B1-8CD3-566A0405CA29";"HLS Förlag"
"AC1BB41D-403A-4685-85DE-567FAF82BB16";"Res Publica"
"7FDA10BA-352A-4DFE-9B1E-569ED12448E0";"Slavica Publishers  Inc."
"AFE865C0-809B-4B7A-877F-56AA4C517E72";"Hermes Text"
"4DEF3F57-449D-4243-8640-56AC89B9C6C7";"Performativity in education: an international collection of ethnographic research on learners' experiences"
"4B6A922B-E17C-408A-84A5-56C0CB708BDB";"WISU Verlag Aachen"
"F8D03E22-78A1-4D9F-AC33-56D6396FDEF9";"Alvheim og Eide Akademisk forlag"
"F6022681-9AFE-4A43-A999-56E4D99E752E";"International Center for Numerical Methods in Engineering (CIMNE)"
"494E14F9-DD1E-4C98-B2EE-56F6F47F6D96";"Lund University Press"
"0C8F9FE5-CAFA-491B-BABF-56F8A07AF890";"Research Centre for Contemporary Culture"
"BC22C7FF-AEBD-4C69-B524-5710373D9F74";"Scandinavian Veterinary Press"
"E6FE269F-F31D-4984-877A-571BD34AEED6";"Hiersemann Verlag"
"7BD2EAA9-E047-4B1F-B256-573F75A44C49";"Büchner Verlag"
"570696F9-F8E6-496C-8BE2-5767604DD32D";"University of Tennessee"
"6907457E-EDE8-4D8A-9A86-576B13C33C00";"Forlaget Medusa"
"45C0867F-C419-42F4-ACE2-576DF25EEDC4";"Walker Art Center Publications"
"BC56E44C-C2A4-447F-8ADB-5772713C62B6";"Sociedad Mexicana de Entomología"
"2A3F415A-CD6C-4BC4-9324-5776F526A23A";"Cambridge Scholars Publishing"
"F5D64603-BB0E-4371-A5FF-579895D03297";"IN-TECH"
"2811A94D-DEA3-4973-A382-5799BCAE4E82";"Chadwyck-Healey"
"05CDAF82-3A54-44B4-A2A7-579CF1F72C54";"volumina.pl Daniel Krzanowski"
"997E0A22-67A4-421F-800E-57ACED408D23";"CIDREE: the Consortium of Institutions for Development and Research in Education in Europe"
"6EDB9C75-8F4B-449A-AD1D-57B410802020";"Gyldendal rettsdata"
"ABD1A43A-5922-403C-9C71-57E4DA7C5028";"EuropeNow Journal"
"CC7F5C0D-FABE-478A-A966-57EB3AF45A05";"Hendrickson Publishers"
"408C2B9D-563D-410C-8007-57EF91942ABD";"ISCRAM Association"
"A93E057E-CE05-4684-95D7-58112883D450";"Mathematics Education Research Group of Australasia"
"BDC40FA2-CA00-4A38-9427-5839F1F7D758";"Society for Landscape Studies"
"6626AE0F-3591-404F-9DF5-5852DACD5EEF";"Ediciones de La Ergástula"
"1F806B57-7FF1-48A9-8F4D-5856BAE514EC";"Council for Social and Economic Studies"
"C2DB3257-62F7-4C22-AA07-585C9CF5FCBA";"Achieving sustainable production of poultry meat Volume 3"
"50EEB985-E674-491C-83EE-58611274B629";"Istituto Geografico Mifitare"
"2E2D7D20-8401-4CF9-960A-5861E1FB1986";"Women on Aeroplanes—Inflight Magazine"
"96CD6E34-C10C-400B-A457-589C7F160844";"Warsaw University of Technology"
"0466D3CD-80FD-497B-9504-589F2E4505A5";"Old Testament Society of South Africa"
"D058B49B-F3F5-46D5-A3AB-58B1A9FFBBDC";"Ideea Europeana"
"980F1D00-AAD2-4D06-B428-58B25E1B9898";"Africa Institute of South Africa (AISA)"
"8C51DC1A-3975-4466-83C6-58B3AB5E383A";"University of Rochester Press"
"5491835D-A69B-47D6-8779-58B5C635B1E2";"Scienze e Lettere"
"B18A883F-CBDC-4B8B-96E5-58BBB1FFC7CA";"Ubiquity Press"
"BBDA9A1F-192F-4125-8EA9-58E5A3D05315";"Lexham Press"
"DACBAA86-F787-4584-AA3B-58E983936475";"Direktoratet for høgare utdanning og kompetanse (HKdir)"
"C91DC850-DC77-4F31-A58A-590643EB0DCF";"European Association for the History of Medicine and Health"
"479FA8A8-9DD4-49E3-B880-592EF5BB7803";"Nishargo"
"A9E90235-59C0-4BF8-AC6C-59472EE284EF";"Sjørettsfondet"
"7566F15E-FD55-45B0-BDC3-594FF697CA65";"Another Space"
"E5D38DB2-A8C0-4DDD-B680-5960E55D0D4A";"The Academic Council on the United Nations System (ACUNS)"
"4AF6AEF1-A32F-40E4-B873-5967CE1454D9";"Dom stampe DD"
"8A94AE1F-41C0-4231-B355-597ADB17A073";"Fride"
"9DB522BD-6B52-4650-AA8E-5993E1978D03";"International Organization for Migration, Publication Unit"
"A40FAE09-143F-495B-B482-599645B6309F";"Sidestone Press"
"7F631F97-A2F2-4854-AE22-59B1C026FF3E";"Tidningen Näringslivet"
"5C43EC4F-5802-4313-A0E6-59BD5ABFFB5D";"Hong Kong Society for Transportation Studies (HKSTS)"
"BDF7D69B-BD09-4338-BA65-59C8F3E60EC7";"Center for Medieval and Early Renaissance Studies"
"72C43FAF-0C56-4028-BC01-59D9DDE936BD";"Svenska vitterhetssamfundet"
"9E54987B-178D-4330-BACD-59DBDBBB7CB7";"Høgskolen i Gjøvik"
"7FC3546A-3E5B-4E58-B3C7-59ECD4BB153C";"Abbeville Press"
"8B3F4BD0-D17F-4D39-990B-59F9F1731E75";"Association of Geographic Information Laboratories for Europe"
"AE7E8B8C-6175-4821-AADB-59FABB9D4E41";"Wildy, Simmons and Hill Publishing"
"E2E399D3-6146-4C1D-999F-5A0B309E98DE";"Kommuneforlaget AS"
"6D362503-487D-4E42-ABC2-5A4F95AE6F9A";"LSE British Politics and Policy blog"
"B4842D97-E9D6-41F9-A5B0-5A57694CDE5E";"5th Internationa Congress Food Tech 2024"
"ED610AFC-5C2F-4A14-A884-5A5D65BF75F6";"ISOCARP (International Society of City and Regional Planners)"
"5CB0AB59-7764-4BD2-B093-5A6864107754";"Research-publishing.net"
"DB014EC4-6F34-4375-B22E-5A8700B9AA0A";"Mississippi State University"
"E8A04217-02AB-4B9B-BEF6-5A88C9F92BE3";"Longman"
"4871DCF7-43A9-46B7-BBD2-5A8E15253D6A";"BWV - Berliner Wissenschafts-Verlag"
"D787D5BE-7A15-479A-AD20-5A96DAE9A8E2";"Bokbyen forlag"
"DE31E213-CBF0-4BD9-9FD8-5A99B1DA72B0";"TransFe:r Forlag"
"81CF374B-D26F-4F02-9CA0-5AABEA40CA2B";"ANU Press"
"B78DDD56-2D64-4523-A636-5AB9D8103DE2";"Walking Tree Publishers"
"8B5DDAC3-85D3-46D8-91F3-5AF191AFF953";"Tanzania Journal of Sociology"
"23D1D6A5-3699-4BDB-AD09-5B08F46AD86C";"Vega forlag"
"9429D607-A00F-41AC-B61A-5B143C088467";"SPrELL-ressurser"
"9288185D-4138-4364-B8A1-5B308BF6F3FC";"Suomalainen Lakimiesyhdistys"
"EE738EBD-E9D7-4979-B2CF-5B314A66D8F6";"Saga bok"
"DCCF2D20-DDE4-4C46-AC2B-5B3F59F98EC7";"University of Salford"
"3967B147-A5DA-4BD1-953F-5B6C1ABC7976";"Égalité"
"DF0AC53D-3A96-4741-BF87-5B7D5E294A47";"American Scientific Publishers"
"7CE1074F-D97F-4B2E-86DC-5B85042BC024";"Wallace Stevens Society"
"F3187F43-16BE-4440-A5F2-5BA2C43D60A6";"Swedish Science Press"
"BCA82B3E-349B-4816-A66E-5BA91E69F2FA";"Ch. Links Verlag"
"81065341-669C-4D64-9789-5BB8406646A8";"Ariadne forlag"
"08F9CC08-3C4D-4D7C-90C0-5BD5F8258D99";"Academic Studies Press"
"67855388-3DEE-4752-9579-5BDAC63CDFA9";"Octares Editions"
"612D89A0-4FB5-4267-8577-5BF52B983D24";"Evangelische Verlagsanstalt - Wissenschaft"
"23B7733D-1F50-45A6-ACB8-5BF79FB52409";"Leo S. Olschki"
"FE222A0E-70AF-4860-A386-5C05F346F7F9";"Norsk Geologisk Forening"
"9BE9EDB1-11C9-427D-A0B9-5C31D5EAFDD0";"Gummerus Kirjapaino Oy"
"FFB95175-2959-482F-B23F-5C324B81FC06";"Stockholms universitets förlag"
"8BB08452-20A1-4FA1-AC98-5C46687943EA";"IMLI RAN"
"0107A0EA-EA05-429B-AB65-5C4BE302094E";"IOP Publishing"
"31E129A4-4415-4EAF-9423-5C50072FA413";"S. Lewis"
"427DF737-F034-4D21-BB88-5C591B751973";"Marie Curie Sklodowska University Press (MCSU Press)"
"269F3678-505D-4C32-ACBE-5C60292E8DD4";"Communitá di Bose, Magnano: Edizioni Qiqajon"
"C2867795-6FB2-4726-BC87-5C6EFFB22972";"Concept Publishing Company"
"734AE19D-4856-4647-85DB-5C747C67DE84";"American Geophysical Union (AGU)"
"3D60D96C-F50D-42D3-A01D-5C760125CA57";"IDN Brief"
"610396A8-D730-4990-AB65-5C78396DEA6B";"Le Monnier"
"F775063F-1A8C-4176-98F1-5C92FAF0658C";"Allured Publishing"
"405C36DE-318E-4E0D-9A96-5C9BCA5C65AE";"Central European University Press"
"93C56185-D76E-41F1-AE0A-5C9E840E9B6A";"Science Featured"
"5144F775-D6B8-417F-A8D0-5CBAB4D7A274";"Siirtolaisuusinstituutti"
"26EC60FC-5978-44B8-AF45-5CBF1180C7CD";"Society for Mining, Metalurgy and Exploration"
"6CB28D6D-A0B6-44AE-9302-5CC2797E5E18";"Fortids kultur -samtids natur"
"8A68FF15-26E4-4C5C-BE07-5CE37CD15177";"Texas Committee for the Humanities"
"D043C640-88EE-4062-A4DC-5D467802DE82";"Institute of Southeast Asian Studies"
"01848B5D-790B-45C0-94DC-5D5997A2F26D";"BrownWalker Press"
"1B4E3891-0688-42AD-8326-5D5A6517FF13";"Zinatne"
"BB6C0FC1-2492-40BB-897C-5D68EDF7501F";"Université Charles-de-Gaulle - Lille III (CEGES)"
"C8B4FCD0-E6BB-48BF-B52E-5D720E334DD1";"Southeastern Medieval Association"
"FDBCC0E7-DF41-40CC-95F2-5D72A47781E5";"Leykam Buchverlag"
"B7A9B908-569A-4013-9CA9-5D7CAEF55022";"Wesleyan University Presss"
"8E6898BB-3FA8-4B1F-852F-5D8F01FAA91B";"Carysfort Press"
"9F2FB890-A950-46EC-9888-5DA4603A9160";"Abbaye de Maredsous"
"DA3B0671-24B0-4196-B211-5DB4236ED59F";"Department of Mathematics"
"05875F19-7126-4025-8F7B-5DC3A74B01F9";"Pegasus"
"40EFAC85-0481-4F25-9464-5DD54150CAEF";"Alfred Kröner"
"BB6D62E2-B84D-43CD-B3DE-5DFEA6EECE54";"Barcelona Publishers"
"E5631633-2451-42A9-90C8-5E0324AA5842";"Entrepreneur & Innovation Exchange"
"AFBB4E21-2F82-4B3A-9C91-5E0776D3BAB1";"Firenze University Press (FUP)"
"1D679FE5-4A6A-4898-94FE-5E1FC2C36CDD";"Reichert Verlag"
"2024A014-2EE0-4ED4-BA8E-5E2A0E5F34E1";"Bentham Science Publishers"
"D5AC14BA-7F2F-4169-802B-5E341D7E12E6";"Les Presses Universitaires du Mirail"
"06CAC10A-F800-4E7A-A91D-5E3701E0F0B4";"Consejo Superior de Investigaciones Científicas (CSIC)"
"C20BA502-B564-41AB-8EAA-5E3BA6ABA4F6";"Høgskolen i Molde - Vitenskapelig høgskole i logistikk"
"7E33B0A9-D971-4772-A342-5E4DD9629288";"PCD Press"
"65EE740E-3DB7-46B2-ADD2-5E699DACD66D";"Society of Environmental Toxicology and Chemistry (SETAC)"
"C21CADE0-C76C-496F-92CE-5E69B147C7B4";"33rd European Conference on Operational Research 2024"
"43A7AE98-7551-454D-8FB3-5E7504415FDB";"UCL Press"
"BA8DF974-CF19-48EA-B639-5E78628E9616";"Czech Concrete Society"
"5480F2B4-0991-4A3E-A3D9-5E998325B131";"Idea Group Publishing"
"E9F1DE44-2CDB-4FC5-82CA-5EA84BD158F3";"Presses universitaires Blaise Pascale (Université de Clermont-Ferrand)"
"CCAD81A1-54EA-4477-9AFF-5EAA7A6DAD07";"TU Wien Academic Press"
"E59B154E-1346-4769-A6DD-5EDA53A9DAFB";"Borealis Press Ltd."
"B7016715-0B31-4C41-B116-5EFA72ECA925";"Kumarian Press"
"54D57FB8-741B-4B59-B69F-5F04861AF8DB";"Transnational Press London"
"AC4ECCD2-270D-432A-BDA7-5F1263459A8C";"International comission on Illumination"
"96690695-53C8-4FC4-9359-5F1277F02081";"Editora Mundos Sociais"
"63E9AD53-1AFF-4514-8B21-5F1DD31D6F8F";"Southern African Media Training Trust"
"67AC73D4-69C7-4882-9FBD-5F2ED763233E";"Arbeidoghelse.no"
"FA4FFD05-F70E-4708-AB7B-5F42F585B2E2";"Maruzen Publishing"
"0EAE6E30-7879-42A4-9604-5F4E16320AAA";"University of Keele"
"6454739E-C63C-43BF-9906-5F568D16ECB0";"Indian Association of Medical Microbiologists"
"6842E8D1-0000-4592-8453-5F5E8A474B6F";"Elsevier"
"9B7F2E6E-8B55-4F82-A1D4-5F67BCF671A9";"Szombat"
"90C68212-07BF-4F4E-80D4-5F67CF7D7ED6";"Scriptor"
"02A8A7E8-8040-4B24-92B6-5F911E0049F2";"Hatje Cantz Verlag"
"59EFD554-D74C-409E-A770-5F9556A05A44";"Murmansk State Humanities University"
"A67C159F-3E78-4E05-80B8-5FAABAE31996";"Wunderkammer"
"4E9484F7-8FE1-48DD-987F-5FB6DFC7E739";"AV-Verlag F. Fischer"
"130AE61D-FBAE-47EF-A1B6-5FC5449A75FC";"Edições Universitárias Lusófonas"
"1A818CC8-58FE-4542-9C26-5FC91FA60B7F";"Stiften.NINA-NIKUs internorgan"
"B5458735-1B41-4281-A5DC-5FEFC00DF7B3";"Infonomics Society"
"7759F159-91B9-4548-9C7C-601C25D35E2A";"California Western School of Law"
"4AF5F139-A9CC-4E39-871D-601F4393EA1C";"Duncker & Humblot"
"78F89146-6725-4FD9-AF9D-601F73F79417";"Har-Anand Publications PVT Ltd"
"4AA027A2-698F-4B6A-BFB9-6032CA21DE19";"Christian Ejlers´s Forlag"
"D3B64D0C-45BA-49D4-9362-60380DE840AA";"Roskilde Universitetsforlag"
"303C7246-73F5-48E6-913C-6057A0C09929";"010 Publishers"
"AA0F6766-F586-4997-9E68-6063932746F4";"Royal Society of Medicine Press"
"BB200B36-EF79-46A3-9C73-606657AFE025";"Axac Editorial"
"2AD0FC17-2ED7-469C-88FA-6082A1C1AE94";"St. Jerome Publishing"
"95616B3C-89E8-4C94-8FE6-6088C7968A33";"OpenProceedings"
"C5C4653B-FAD6-49BA-B09D-608C000B9509";"Arco Libros, S.L."
"F5AD43A8-5072-4E74-B523-60921E18B40F";"IEEE Transmitter"
"21EEC615-4A3C-4B1B-BCED-6097BADD55BD";"The Design Society"
"04A93808-B434-4B13-90B5-60A87B42814C";"Zeta Books"
"60FD6AD7-78FD-432E-AD2B-60AE1D26FA1D";"Baldini Castoldi Dalai editore"
"B7C7D285-CF5F-4DB3-BE0B-60B42F93F2BA";"Unwin Hyman Ltd."
"277390A2-6893-4213-B9CF-60B46833910A";"Academy of Marketing"
"AF2D38BD-8A77-4CE1-A8CB-60C618E8EF6F";"University of Arizona Press"
"53A38542-B727-48B9-A67F-60D0A699375C";"Diaphanes Verlag"
"5556F106-9376-40EA-9C14-60DBBCB667C3";"Ale. Historisk tidsskrift fõr Skåneland"
"9A652EB8-1877-4412-9F6D-611B41D81EED";"Michigan State University Press"
"6A3C389F-6561-4186-B189-613A863AE909";"The American Society for Engineering Education"
"CC9029CC-2D6D-4E3C-A1BB-61814CCC196A";"International Conference on Machine Learning (ICML)"
"1BE139EC-37E5-4F19-8FDC-618ACB6A8A09";"Forlaget Alfa"
"1C8F2605-FCD6-42E3-860D-61AF6DF13D27";"Verlag Otto Sagner"
"9010CD23-1356-4395-AF86-61B397F98C67";"Information Access Company"
"918A77EE-939F-4D6C-A141-61B63FF5B191";"The American Society of Mechanical Engineers (ASME)"
"C53DC249-719C-4261-ADAE-61DE4532070C";"Davvi Girji"
"C5CA667D-FB23-466F-9243-61DFADE5C03E";"Performance Research Books"
"3F5ABF4D-70FD-4619-997F-61F1A3A38228";"Tudor Educational"
"59509017-FD17-4733-936E-61F252CAECC6";"London Mathematical Society"
"160CE0A4-61E0-43E9-AE73-6203B7DD1FA8";"Statens havarikommisjon"
"3B35CA6B-4E05-45E5-99E7-621012888F60";"Presses universitaires de Franche-Comté"
"05DEC2DF-70A1-4D84-968E-62141D830EE3";"Bokförlaget BAS"
"EED9B4A0-B27A-41A9-BD39-622758BF8A0E";"India Elects 2024"
"B4CE0152-413B-46DF-B70D-623D6A28D72D";"Arkiv Förlag"
"FAE3940D-29AB-45F5-9190-6242B3BB7596";"Routledge"
"D99F4B06-8D0C-4C04-A45F-626120813344";"Paternoster Press"
"0BA22367-66F4-44AA-9AA2-6279C0D6BA1A";"Kasparek Verlag"
"8817357E-F120-4990-84B9-627AE23A3C6A";"Associated University Presses"
"598B374A-3994-45D6-B15B-6281AEF5466E";"Suldalsposten"
"8261BC2C-CC1E-4BE3-BF4E-628515C27755";"Stokkemagasinet"
"4F69385E-C058-4E2D-A281-62948621AD60";"Badia Greca di Grottaferrata"
"4B4C3F69-9017-4712-9923-62B9E50B00B7";"Valancourt Books"
"074B0540-E3D0-4711-B561-62B9EE1FB4F9";"Newfoundland Studies"
"40357406-08B4-4149-971B-62C6F8B20313";"McGill-Queen's University Press"
"0A56A675-6A2A-4DD9-9121-62C948E58A7E";"NISPAcee Press"
"44662090-F09E-47DC-98AE-62CA5061076C";"Ontos Verlag"
"FA60BB7A-A673-4E93-8E05-62CB985E82D2";"School of Social Work, Western Michigan University"
"FB25965D-3358-4B0E-8875-62F20515F37A";"Calambur editorial"
"C221A466-9D99-40DD-8E46-63162142428E";"Giannini Editore"
"6520028C-75D4-40BC-A6D3-6321E552EE43";"Sapiens Publishing"
"2F7E1F49-F0A9-44F3-9C47-6322A2F6189E";"Abstract book postharvest pathology conference"
"ABC19CF3-D610-405D-A063-63516532FA0E";"Institut for Sprog og Kultur"
"9C724022-4CB1-40D1-8845-635BB58B189E";"University of Manitoba Press (UMP)"
"26C999B7-4D57-486F-9457-6367AECCF4F1";"The Greening Thinking"
"60DE7BBF-1E82-4952-88A0-636A25B7E368";"Posth Verlag"
"011D5056-345D-4742-9DB2-63702EA94FB8";"Ed Surge"
"C4355AA2-3E51-4A33-93FA-637610E1B0F7";"Pretoria University Law Press (PULP)"
"748FFFB7-C4E5-4A83-8311-639621D4A2DF";"American Meteorological Society (AMS)"
"2626E3BA-6C09-4BFB-AA1B-63D7E983E590";"Han'guk Haksul Cheongbo (Korean Academic Information)"
"CE2F7ACE-5071-4070-8776-63DDA8F44472";"Franco Cesati"
"7CB27600-C2DB-4733-BAC3-63E52F867FCA";"Montfort Media"
"99B2B855-7CFB-4ED1-99D3-63E686041C1B";"Vilnius Gediminas Technical University Press"
"E863B57C-3704-49D5-BB7A-63EBAFB4CF71";"Uitgeverij Vantilt"
"22CDC25A-B5DE-4C7C-B33B-63FBA56F838C";"Homo Sapiens Ediciones"
"1FF95755-5F13-4D10-B18F-64014557C8EE";"RIL - Finnish Association of Civil Engineers"
"0D88D9F4-8F48-4EEF-853C-64530F999AEF";"Global Science Press"
"7BB46297-D894-4A65-B113-6462C58DE20A";"World Scientific"
"2522F897-DCFF-4972-8710-6479CDEE7EF6";"Jernbaneverket"
"04C19475-ACF9-4CE5-A4C2-64850F4820A1";"Blackhorse Publishing"
"AC0A9C80-4106-48DA-BB35-648A63A9E939";"TankeKraft Förlag"
"C388D114-5003-4D36-8A68-64B3741E307C";"Giorgio Bretschneider Editore"
"B7E4B131-7B48-4C11-B07E-64CFD3D95F7A";"Wydawnictwo i Pracownia Archeologiczna Profil-Archeo"
"BDFDFAF2-4403-4446-AFE5-64D5D2F85B18";"Kunnskapsforlaget"
"ED802F26-150C-4BD3-BF3B-64DF1B97F248";"Popular Prakashan"
"8EB44B60-E602-49BA-8E38-64EA18EDFD52";"Center for International Business Education"
"A69FC74F-FC19-4F5C-8508-6502975CBE63";"Norsk kulturråd"
"3659C655-6D86-4529-B8F5-6535B8E6EE04";"Editura Universitatii Alexandru Ioan Cuza din Iasi"
"C9212DD0-4A8F-4A13-B6CD-654B3C78786C";"World Agroforestry Centre"
"FAEDC6B2-C376-47B8-AB31-655E192C722D";"Presses Universitaires de Rennes"
"941391DC-0D56-4CC6-99C9-656562DB7EB3";"Theatre Research Institute, Ohio State University"
"5A3E5765-61C6-49DF-AB3A-656F44D3BCAC";"Centrum för vetenskapshistoria"
"CB5426B8-BFA6-4EAB-8689-65900DCB2F29";"H Magasin"
"A598C13C-4DB9-45B0-93B9-65933120BC9D";"Wydawnictwo Naukowe Akademii Pomorskiej w Słupsku"
"88DAB16E-4D21-46CD-955B-6595AA6EE01F";"New American Notes Online"
"39D2B1A7-091E-44C5-9579-65A75C6A6F01";"Forsvarets forskningsinstitutt "
"61960698-5414-4055-8628-65BB730449D1";"National Association of School Nurses"
"396269C1-59D0-45F9-AC87-65C4841DA2C1";"Department of English, University of New Brunswick"
"7D6ECB45-7881-4643-AA72-65CC37BC8F75";"Kungliga biblioteket"
"91F2234D-BC1D-4344-B512-65CEB522BE2C";"ITACA - Universitat Politècnica de València, Spain"
"3859BB02-BF42-4B54-BA51-65D0CA87CC9F";"West Coast Line"
"FB0494CD-132B-46B9-87BF-65E88CF28F53";"Purdue University Press"
"F4535F1C-57CE-4575-B71D-65FB3884E3F9";"University of Plymouth Press"
"FEA6F292-82BF-494E-8770-66029C5E4B33";"Akademisk Forlag"
"F5221D01-498D-4DC0-87F1-66147481C1EA";"Muzej antropologii i etnografii (Kunstkamera) RAN"
"C19987EC-0A49-43A1-8A8A-6620F1E14AB3";"Informations Forlag"
"E24C32F0-CF47-4EB9-9677-6628485EEB03";"Dar Al-Kitab Al-Masri"
"0148CBF3-2124-4D3A-AF89-66550E731B7F";"Wydawnictwo Universytetu w Białymstoku"
"5ED859D1-DFC1-4819-AD65-667D17EE7E48";"Begell House"
"B134BA94-7458-47F5-AC70-669A0E54ABB5";"Savalas Publishers"
"1DE64807-FAC8-4E95-BDE4-66AD7C19C4EA";"ITDG Publishing"
"C042A233-5F2D-49A0-B90E-66C854AED4AC";"Skald forlag"
"5ACEE40A-E2AA-4F69-A762-66D401B08AB3";"Fiskeridirektoratet"
"E4511465-6353-4B9C-A30A-66EBBB0D1F96";"Dronning Mauds Minne Høgskole for barnehagelærerutdanning"
"D109843C-8C0D-49DB-B027-66F3C1464E15";"Presses Universitaires de Vincennes"
"DE9B97FB-F227-4FDC-953D-66F3F441B6FE";"Krutt Forlag"
"12D31BA7-EFA2-492A-BDEA-66F78FF319DB";"Armando Editore"
"F49F57A4-1411-48A9-BB1A-66FC1B015B0C";"International Petroleum Technology Conference"
"9E45BF45-85C4-49EF-ADFB-670A2E647505";"Systime Academic"
"88B211CF-6D59-4438-B198-670EDB54C5D7";"Bärenreiter-Verlag"
"10599887-3EC2-42EF-A06A-6713079B045F";"Science for Environment Policy: European Commission DG Environment News Alert Service"
"0520F307-EF91-4566-BCCA-67176E929EDA";"Suomalaisen Kirjallisuuden Seura"
"2EE1AD12-6BA9-476D-8735-671CE4B57185";"Northern Experiments"
"FDDE0291-7BCA-45A0-866B-671F52BC85E3";"European Union Control Association"
"D9816758-766E-4DE8-9BD7-673276AEE18D";"Universus Academic Press"
"6FA3B881-AF01-4F8F-B8CC-67484A2E48B7";"Poetry Canada"
"19D8EFFE-5439-4D7E-B2B5-674C4E270E90";"Mechatronic Systems and Materials"
"6A702C5D-9DCA-4948-99E5-674D779AAEDD";"Computer Science Press"
"E12C27C0-55AA-434D-A091-6764388E4C3B";"Jysk Center for Videregående Uddannelse"
"A8D8BEDB-A27F-4FF0-A94D-6777FE7F15CC";"Pensa multimedia"
"1223ECCD-1894-4FB6-A61A-678F0D6A7232";"Greenleaf Publishing Ltd"
"D402F2CE-E7D9-4CF4-9784-67C8EC42130F";"Indian Council of Medical Research"
"A4F820C6-1286-46C6-8E67-67CBF691AEB0";"Apple Academic Press"
"49B18161-1BAE-4533-9090-67CD168E7DC6";"Fiskeridepartementet"
"EEEEDCFC-25C1-49B1-9484-67D2C5155983";"ABA Publishing"
"38D2FC30-2CAA-4499-B172-680D762A62CC";"OHC publications"
"F6CC5CAF-5CB7-42F4-B58E-681496AF923D";"Monastero Esarchico di Santa Maria di Grottaferrata"
"B2E63637-A54C-4EA5-9412-6824703F6325";"Fréttin"
"68A954CA-5A66-4A64-BBC4-682D6166F85D";"Bureau Gravimetrique International"
"B149DC32-FB67-4846-9DBC-68459868C737";"Sussex Archaeological Society"
"8F7B112E-542A-4848-A38F-6858B9EF72A1";"Haskins Laboratories"
"D790CD92-EFFE-46DF-9AC2-686C7E46413B";"Verlag Franz Philipp Rutzen"
"A8E63184-6800-4E16-BC74-688999A11C95";"UJ Press"
"F3F365D8-8609-4DFA-82FD-688AD24D0C92";"Trondheim kommune"
"0957027E-21AA-454C-AF36-688D5178858B";"Høyskolen for dansekunst"
"0ACEC1EC-0153-401D-816D-6894F48E57B8";"Climepsi Editores"
"BA7807CC-2AC2-498D-9A8C-6897D7FB383B";"St.Olav tidsskrift for religion og kultur"
"01D537DE-5CCA-43B4-A260-68A3DA9EBBDB";"NIACE - National Institute of Adult Continuing Education"
"69FA22CF-B7DD-4EAA-82D1-68A9FC21B54D";"Verlag der Österreichischen Akademie der Wissenschaften"
"C8CD4974-7CB3-4BF9-B582-68ADB34E4D77";"Oneworld publisher"
"941463E5-0356-4E68-B00A-68ADBD3EF965";"Mel Bay"
"7897B571-1A0D-41DF-A0AE-68B16B737E00";"Nordic Atlas of Language Structures Online (NALS Online)"
"68E2CA4A-5A8A-4B08-ACEC-68B8139B670D";"l'Institut et musee Voltaire"
"D662E6C5-4EF9-45DF-A771-68C3167E545E";"Norwegian Society of Ergonomics and Human Factors - NEHF"
"F17E04F4-4A38-4EF7-9BA1-68CDC144F8C3";"University of California Press"
"CDFCAC04-1C3C-4C84-831D-68D35AB968D4";"EUT Edizioni Università di Trieste"
"BF7F065B-5F1D-4249-8697-68E88D729392";"Polity Press"
